"uniprot_ac",entrez_id,uniprot_ac_reviewed
"B7ZBP7",5524,0
"F8WBI1",7341,0
"C9JCS5",604,0
"F8VQS4",9194,0
"F8W0J2",1431,0
"Q5H8X8",10911,0
"Q5JVY0",22954,0
"H0YE27",6187,0
"H0YN13",145853,0
"H0YAL2",9319,0
"H3BQU1",2175,0
"H3BSM8",3164,0
"H7BYI8",284001,0
"H7C1S1",653361,0
"I3L3P0",9088,0
"C9JYZ0",95,0
"C9JKG6",1639,0
"D6RJH2",7690,0
"C9J555",10948,0
"C9JWZ7",64147,0
"E7EQN4",9378,0
"D6RAY7",10007,0
"E7EVK0",54413,0
"E9PE47",114134,0
"F2Z390",4795,0
"E9PN07",5962,0
"F5H1J3",57626,0
"F2Z2G3",66037,0
"E7EUS7",6507,0
"F6TX30",140459,0
"F5GZ99",5927,0
"F6WMK9",1153,0
"F8WE20",84128,0
"F8WCR0",51455,0
"E9PRM2",57558,0
"F8W782",51094,0
"F8W8P4",79415,0
"Q5SY20",3104,0
"F8WBR3",6092,0
"Q5JXL4",3755,0
"F8VUA0",339766,0
"G3V4L6",84334,0
"G3V2B7",28232,0
"H0Y8A4",6259,0
"G3V5B9",79178,0
"H0Y8J6",3561,0
"F8WBL6",1811,0
"H0Y568",9378,0
"H7C5T4",84255,0
"H3BPX1",1535,0
"J3QR14",171586,0
"J3QKW5",1006,0
"H0YB80",7534,0
"K7EJV9",6147,0
"K7EPC9",2826,0
"J3QSE9",51701,0
"K7ENE1",126321,0
"G3V3D2",55812,0
"H0YB07",54742,0
"H7C503",375346,0
"H7C5I7",2804,0
"I3L1A6",116840,0
"I3L3K4",253980,0
"H3BPH2",2635,0
"J3QRF7",113235,0
"J3QL34",51181,0
"K7EPF9",341,0
"H7C466",55854,0
"K7ENY6",5714,0
"K7ESE7",147948,0
"K7EKP9",1742,0
"M0R0L1",5329,0
"I3L2I9",9501,0
"R4GMU0",2218,0
"H0Y8F5",2195,0
"Q5VVR5",6934,0
"H7C2N0",256979,0
"H7C561",7536,0
"J3QRM5",55731,0
"H7C3A5",4047,0
"H7C398",9677,0
"K7ERH5",10053,0
"K7ELX9",125476,0
"K7EKJ5",126208,0
"K7EQZ9",8725,0
"K7ELX8",8943,0
"K7ELR7",2821,0
"K7EN49",29906,0
"K7ES58",81931,0
"M0QXQ3",3640,0
"R4GNF6",85002,0
"U3KQV2",56917,0
"X6R383",83852,0
"U3KPR5",3727,0
"K7ENV5",440498,0
"M0QZP9",79085,0
"M0R2B0",2091,0
"S4R2X5",100652748,0
"E2QRF0",85015,0
"C9JMU6",102725016,0
"C9JMU6",28227,0
"C9J7L8",23597,0
"C9JXP4",9189,0
"C9JN40",1524,0
"C9J1R5",22930,0
"D6RJ09",7690,0
"D3YTG3",25890,0
"F5H7P5",653082,0
"B1AN15",79932,0
"F6QB77",55739,0
"B0QYH5",23544,0
"Q5VVW0",29988,0
"H0YB06",55844,0
"H0YC24",84168,0
"H3BNQ6",197131,0
"H3BQW6",8883,0
"H3BMA5",113,0
"H7C2P3",23532,0
"H0YNH8",55075,0
"H3BPN4",80153,0
"R4GN65",3416,0
"M0R398",84330,0
"M0R1H0",2091,0
"U3KQF7",636,0
"E7EPZ9",7148,0
"E9PL80",4359,0
"E9PRC5",55670,0
"F5H7S7",10788,0
"F5GWV6",9058,0
"C9JFX4",59307,0
"F6SRV7",84678,0
"F8W8C3",51095,0
"F8VS61",374454,0
"G3V3W7",10381,0
"K7EJV1",1153,0
"K7EJ11",3604,0
"K7EM85",23526,0
"M0R1Q8",1104,0
"R4GMN8",3635,0
"R4GN15",64333,0
"J3QQY8",4779,0
"H0Y3Z0",56479,0
"H0Y8S2",6389,0
"H0YB92",9859,0
"H0YNJ2",90525,0
"H0YGU3",54884,0
"H0YDS6",200403,0
"H0YJM4",84334,0
"H0Y326",23345,0
"H0Y8S7",221662,0
"H3BPV0",92154,0
"H3BSL1",11151,0
"H0YMT4",5283,0
"H3BMG5",65009,0
"I3L222",5338,0
"H7C085",54867,0
"H0YCL1",84364,0
"S4R3G1",3110,0
"S4R448",5791,0
"M0QY28",284358,0
"M0QY60",148206,0
"M0QYK4",7757,0
"S4R427",93099,0
"M0R2V0",3036,0
"H7BYY8",23481,0
"A0A075B6E2",6223,0
"J3QLD6",51096,0
"K7ERG6",162655,0
"K7EKC0",25941,0
"J3QSG4",83450,0
"K7ENJ6",81926,0
"M0R1M3",100129842,0
"A0A087WTS9",1406,0
"A0A087X1R1",6525,0
"A0A087X1E7",4436,0
"A0A087WTW1",284615,0
"A0A087X1M3",9358,0
"A0A087WTM8",116255,0
"A0A087WTU3",51368,0
"A0A087X1U4",4204,0
"A0A087X1U1",116987,0
"A0A087WZL0",23187,0
"E5RIB1",1495,0
"J3KMX2",6603,0
"A0A096LNI2",56133,0
"A0A096LPF0",338382,0
"A8MV79",79001,0
"V9GYW8",284759,0
"A0A087WW46",23420,0
"A0A087X151",7750,0
"A0A087WZM2",8635,0
"A0A087X0V2",90933,0
"A0A087WZS2",4547,0
"A0A087X0X0",4281,0
"A0A096LPD9",10587,0
"C9J580",653857,0
"V9GZ20",124739,0
"C9J1N1",1123,0
"C9J9X2",11127,0
"C9JWF7",6733,0
"C9J2Q4",4735,0
"D6RJ01",389170,0
"D6RHD7",133690,0
"V9GZ49",55061,0
"E5RIE9",55336,0
"E7EVD6",23284,0
"H3BRN5",353299,0
"H3BPF6",5204,0
"E9PBZ7",728591,0
"E9PLH2",79086,0
"E9PLZ9",55331,0
"E9PLJ0",10527,0
"E9PQH2",2494,0
"A0A075B748",653145,0
"A0A075B748",728113,0
"A0A087WYS9",6834,0
"A0A087WTB5",3570,0
"A0A096LNV6",92211,0
"A0A087WZV4",114823,0
"A0A087WW05",444,0
"A0A087X024",5542,0
"A0A087WWJ2",80218,0
"A0A087WXQ7",388468,0
"A0A087WZA6",9522,0
"A0A087X038",59339,0
"A0A087WT35",8396,0
"A0A087WXV8",23746,0
"A6NN50",23363,0
"J3KMW0",63874,0
"C9JWQ8",25801,0
"D6RGC6",10788,0
"C9J6C4",3568,0
"C9J587",348801,0
"J3KTF4",79415,0
"F8VX60",55711,0
"F8WCJ7",7095,0
"G5E9T8",9527,0
"G3V5B2",5641,0
"H0YJ38",84334,0
"H0YF65",93035,0
"F8VZ81",23329,0
"H0Y9Z1",163183,0
"H0YEI0",8045,0
"F5H1M3",26230,0
"H0YDU0",10482,0
"H3BRD2",2671,0
"H7C5J6",3911,0
"H7C486",8647,0
"A0A096LPI8",23229,0
"A0A096LP91",92211,0
"E5RGV7",5127,0
"A8MXH5",1288,0
"E5RHR3",23549,0
"E7EMK3",2319,0
"E7ETR9",140699,0
"E9PDJ9",22998,0
"E9PHH8",10401,0
"F5H4C9",253827,0
"F6QUT6",59,0
"F8WDH3",10057,0
"Q5JYA8",25902,0
"F8WC98",10402,0
"F8W088",55591,0
"F8WEB6",7533,0
"I3L0I9",3804,0
"K7EK03",7266,0
"K7EJX9",55621,0
"K7ER39",10226,0
"M0R1B2",3960,0
"M0QZ89",2358,0
"M0R262",10160,0
"C9JKF3",2825,0
"D6RAI1",23583,0
"D6REL9",4547,0
"E9PCM4",1814,0
"F5GXF6",79829,0
"F5H0S8",2784,0
"E9PG69",6775,0
"J3KT19",9100,0
"F6S289",79810,0
"H0Y6H4",7173,0
"B7ZBP9",5524,0
"B1ANH6",2987,0
"Q5T0Z6",5570,0
"Q5JR91",11004,0
"H0Y8E9",9819,0
"H0YBU8",84545,0
"H0YNM0",54822,0
"Q5SXX8",55224,0
"H0Y961",55752,0
"K7EM08",498,0
"K7EJL9",10801,0
"H7C478",23457,0
"H0YL60",79895,0
"I3L3Y6",4641,0
"E7EMR6",7157,0
"B5MC67",84978,0
"C9J0N9",9942,0
"C9JP82",10407,0
"C9JP82",653423,0
"D6RE84",79868,0
"H0Y2Z1",27443,0
"H0Y405",338596,0
"H0YEM9",29068,0
"H3BPB3",54495,0
"E9PJR1",5970,0
"G3V597",97,0
"H0YKQ4",1444,0
"H7C3W4",3556,0
"H7BZ98",23301,0
"I3L4B8",1773,0
"H3BPZ8",54496,0
"I3L4G9",5636,0
"H3BQV9",51704,0
"J3QR08",10743,0
"K7ENF2",51031,0
"K7EJC1",5714,0
"K7ELJ0",126328,0
"R4GN75",1390,0
"A0A087WUU2",219333,0
"A0A087WZH4",9901,0
"A0A087WY59",83480,0
"A0A087WVI1",64236,0
"A0A087WYB4",30968,0
"A0A087WZU5",7105,0
"A0A087WZK6",388650,0
"M0R0R6",933,0
"M0QYF1",80264,0
"M0R106",6511,0
"M0QYY8",1613,0
"U3KQD9",9489,0
"A0A087WUV9",55253,0
"A0A087WZ83",100996750,0
"A0A087WYY9",83548,0
"A0A087X0A7",8425,0
"A0A087X1D4",7582,0
"A0A087X1B1",8517,0
"B0QYA7",8664,0
"F5H2D0",715,0
"F5H497",83892,0
"A0A087X183",23185,0
"A2A3L9",5225,0
"B1AP63",1902,0
"A0A087X120",114780,0
"B1AP38",3632,0
"F8WFB7",140739,0
"H0Y588",84288,0
"F8WEW9",64005,0
"H0Y5J9",11078,0
"H0Y2Y5",90634,0
"H0YC92",200010,0
"F8VR50",10094,0
"H0YJT7",9472,0
"H0YDL5",5862,0
"H7C0X2",54842,0
"A0A075B740",340393,0
"A0A087WWS5",10991,0
"A0A087WYU0",401388,0
"A0A087WYU0",7979,0
"A0A087WXZ5",195977,0
"J3KNW4",2274,0
"J3KNN5",51428,0
"B9A018",10713,0
"E5RI59",137362,0
"D6R969",51091,0
"C9JCX3",29114,0
"A0A088AWL3",9611,0
"E9PR93",81622,0
"E9PGM9",10180,0
"F8W7G1",4345,0
"F8W771",83449,0
"F8WDH6",3663,0
"E9PIM6",7070,0
"J3KQ41",64708,0
"F8VVB5",4673,0
"J3KTB6",57553,0
"A0A075B6H0",11122,0
"A0A075B796",284323,0
"A0A087WY40",3975,0
"A0A087WTA0",100287178,0
"A0A087WWK4",9659,0
"A0A087WZ15",10486,0
"A0A087X242",1757,0
"A0A087WYD6",6891,0
"A0A096LNV2",90342,0
"C9JKV3",7035,0
"C9JTU8",51380,0
"C9JFL6",4780,0
"D6RHC7",2870,0
"D6RFE6",64777,0
"E9PRS9",27285,0
"C9JDX0",343990,0
"E9PNF1",740,0
"B1AKT3",50999,0
"B7ZCA0",8831,0
"B1AH99",4627,0
"J3KS19",9121,0
"F8WB24",23355,0
"J3KTD0",284004,0
"G3V292",5527,0
"Q5T757",9295,0
"G3V3J5",56948,0
"F8WC20",28988,0
"F8VV71",7334,0
"H0Y9Q3",8821,0
"H0Y731",79734,0
"H0YI19",51184,0
"H0YJR8",51635,0
"H0Y5S6",56474,0
"H0YAX2",4671,0
"H7C1Q8",129563,0
"H3BRH7",3566,0
"I3L0N4",79850,0
"H3BRQ8",283927,0
"I3L1S2",6517,0
"F8VRS1",51761,0
"K7ERG0",199713,0
"K7ERN9",2584,0
"H7C5K9",11194,0
"K7EKP0",124930,0
"A0A087WVE7",91179,0
"A0A087WSZ8",440400,0
"A0A087WV12",55503,0
"A0A087WVI2",93082,0
"A0A087WXL2",29991,0
"A0A087WWA3",23095,0
"A0A087WW38",51084,0
"A0A087WVF7",50618,0
"C9JK50",4103,0
"C9IZU3",4735,0
"C9J6W9",6948,0
"D6RHU2",23530,0
"E9PHI4",23353,0
"E9PRA1",128387,0
"E9PS58",9538,0
"G5E9B8",7733,0
"H0Y4M6",23263,0
"H3BQN5",283933,0
"H3BM99",81631,0
"H7C1F6",102724023,0
"H7C1F6",8209,0
"G3V5T4",51062,0
"I3L526",10458,0
"I3L0X1",224,0
"K7EP29",81576,0
"A0A087WUC7",65217,0
"A0A087WV20",7840,0
"A0A087WTJ7",7168,0
"A0A087WXC2",8425,0
"A0A087WY49",80179,0
"A0A087X113",57126,0
"A0A087X2C5",57406,0
"A0A087WZG8",149998,0
"A0A087WWK5",775,0
"A0A096LP04",54461,0
"A0A087X194",23269,0
"A0A096LP63",144717,0
"A0A087WUV8",682,0
"A0A096LNV8",100130348,0
"A0A087WY43",983,0
"E5RFX2",55336,0
"A0A087WVG4",5252,0
"A0A087WV03",10407,0
"A0A087WUL4",23089,0
"A0A087WUI2",3181,0
"A0A087WZJ8",200810,0
"A0A087X270",5983,0
"A0A087WY61",4926,0
"E5RHM4",25879,0
"D6RIY9",287,0
"D6RAB7",8714,0
"E7EQ18",64080,0
"E9PJC9",5407,0
"E9PKG2",7804,0
"E9PPT7",4054,0
"E9PNS8",120425,0
"A0A087WTQ9",114815,0
"A0A087WTU5",140688,0
"A0A087WWC7",23406,0
"A0A087WUZ9",8527,0
"A0A087X0S5",1291,0
"A0A096LPF3",169026,0
"A0A096LP94",26167,0
"A0A087WZ48",79903,0
"A0A087WXA8",57232,0
"A0A087X069",11056,0
"C9J5G6",64747,0
"D6R9Y6",55752,0
"E7EUB3",1487,0
"F5H550",283971,0
"B1AH90",80274,0
"F8WAZ2",60561,0
"F8WFC1",65095,0
"F5H3G8",10809,0
"Q5T2E7",79591,0
"Q5JYG3",54707,0
"Q5T0R1",10487,0
"H0Y548",10105,0
"H0YHV6",197335,0
"H0YD64",29015,0
"H0Y4E7",26130,0
"H7C216",55208,0
"H0Y638",9462,0
"H0Y8X0",7913,0
"H7C2A7",7290,0
"H0Y5D0",5090,0
"Q5SVK9",23268,0
"H7BZS5",100129669,0
"H7C436",9677,0
"H7C0S5",80255,0
"H7C4P0",50650,0
"A0A087WTD3",10272,0
"A0A087WUV7",7390,0
"A0A087WYY5",5501,0
"A0A087X226",91373,0
"A0A087WVH9",90592,0
"A0A087X0M1",80306,0
"A0A087WU52",23191,0
"C9JY04",79161,0
"C9J075",3818,0
"C9JHQ1",50485,0
"C9JL16",604,0
"E9PJQ2",4678,0
"E9PFV3",5468,0
"F8VNV1",113251,0
"F8VTR7",22895,0
"H0YHF0",23390,0
"H0Y9T4",8714,0
"H0YLG1",5721,0
"H0YN44",701,0
"H0YI82",55870,0
"E5RJ61",2039,0
"Q5SZX9",7203,0
"F5H1F7",5927,0
"H7C1R8",6584,0
"H7C0P4",5365,0
"H7C5Q1",221443,0
"A8MVG7",3689,0
"C9IYU2",23301,0
"C9J8W6",51447,0
"C9JQQ5",64225,0
"E5RHP8",55322,0
"D6R9W2",79807,0
"D6RIZ4",10227,0
"C9J0F2",5110,0
"E7ER60",8871,0
"E9PQ44",51008,0
"F2Z2X3",64760,0
"B1AJY6",5716,0
"C9J020",133482,0
"F5H303",79050,0
"F8VP42",163059,0
"F8WBW7",25827,0
"F8W6L8",64816,0
"F8VV05",4848,0
"Q5THT1",114792,0
"H0YF58",10347,0
"H0Y7G6",22829,0
"H0YKB3",6652,0
"H0Y9E3",9180,0
"H0YA22",1371,0
"H0YMG0",54469,0
"H0YLH6",84191,0
"H0Y349",282974,0
"Q5JVC2",171425,0
"I3L498",57555,0
"F6VCX5",5260,0
"K7ELB5",147991,0
"K7EJE5",353355,0
"K7ER00",2193,0
"K7ESE0",9817,0
"J3QS64",6830,0
"A0A088AWL2",10873,0
"E9PDC3",421,0
"E9PKB0",6653,0
"S4R3X9",54558,0
"E9PI37",100509457,0
"E9PI37",3117,0
"E9PEB9",667,0
"E9PKL5",8061,0
"F5H851",1288,0
"F2Z3D9",114049,0
"Q5SRN1",51362,0
"B1AHR1",55964,0
"F6WYE2",11078,0
"H0YHW1",92558,0
"H0YBH0",203076,0
"H0YIJ6",79837,0
"F8W0F8",784,0
"Q5T8V1",138199,0
"H3BM91",54939,0
"H3BQB7",54921,0
"H3BUM1",79006,0
"H0YGZ2",196385,0
"H7C2S4",10217,0
"H3BR34",4490,0
"H7C5M6",20,0
"H7BZZ3",10188,0
"H7C034",162,0
"H7C4E7",27254,0
"H7C099",157,0
"I3L1H1",284129,0
"I3NI02",9570,0
"H7C113",286410,0
"H0YMY0",4088,0
"J3KSX9",79665,0
"K7ELQ8",166,0
"K7EP59",6794,0
"K7ERZ8",2354,0
"M0R289",56915,0
"M0R0P8",4650,0
"J3QLS9",51379,0
"K7EPF8",125061,0
"K7EIU8",4089,0
"M0R2J9",6689,0
"M0QY96",4670,0
"K7ENU6",84669,0
"K7EM39",390790,0
"K7EQR7",1153,0
"J3QRM6",1630,0
"M0R0I8",126433,0
"M0R2H3",55011,0
"M0R2Y3",10147,0
"S4R3Y6",55691,0
"C9IYK9",90557,0
"C9JC66",283238,0
"C9J0Y1",4780,0
"E5RIM0",84294,0
"E7EV40",1618,0
"E5RIE0",1495,0
"E9PR26",120425,0
"F2Z2U2",57222,0
"F5GZI8",6950,0
"F5H2A4",8091,0
"F8WB79",66035,0
"J3KS16",642597,0
"E7EV28",1499,0
"F8WB20",4924,0
"Q5T7A9",7088,0
"F8WCU5",686,0
"F5GXK4",57533,0
"J3KSV9",9400,0
"G3V4W1",390429,0
"G3V5T2",5527,0
"A0A087WU68",5725,0
"A0A087WVH5",10336,0
"A0A087WUG2",10848,0
"A0A087X108",344905,0
"A0A087WZ43",541565,0
"A0A087WUP4",10897,0
"A0A087WZ84",374900,0
"A0A087X275",29057,0
"A0A087X275",727866,0
"A0A087X0P9",84138,0
"A0A087WX52",84079,0
"A0A087X0Y9",55871,0
"A0A075B765",653145,0
"A0A075B765",728113,0
"A0A087WTT7",221504,0
"A0A087WW09",10637,0
"A0A087WXR1",113177,0
"A0A087X199",89870,0
"A0A087WUK3",58490,0
"A0A087WT56",93550,0
"A0A087X186",26149,0
"A0A087WUS1",58538,0
"A0A087X114",326625,0
"A0A087WWE9",100287513,0
"A0A087X127",83637,0
"A0A087X184",6303,0
"A0A087WWK2",256435,0
"A0A087WX51",5426,0
"A0A087X271",1265,0
"A0A087X173",134,0
"H0Y689",27115,0
"H0YMC6",55323,0
"H0Y9M9",1487,0
"H0YD34",837,0
"H0YF95",124925,0
"B8ZZI4",284992,0
"I3L1I6",9093,0
"I3L504",1984,0
"H3BPQ9",83985,0
"H0Y9Y6",79772,0
"J3KQY1",29093,0
"K7EJ21",81890,0
"K7EJH8",81,0
"A0A075B6E8",10207,0
"A0A087WT64",4170,0
"A0A087WUP6",55002,0
"A0A087WYN4",83538,0
"A0A087X0C6",580,0
"A0A087WY50",57455,0
"A0A087X1P5",64708,0
"A0A087X0D2",22985,0
"A0A087WY91",1111,0
"A0A087WZ46",56138,0
"A0A087WW20",23623,0
"A0A087X1G3",84934,0
"A0A087X2J1",54828,0
"A8MQ02",4301,0
"C9JBT1",222166,0
"D6RCR6",23530,0
"E7ETC6",10630,0
"B7ZBF6",11200,0
"F5H644",7699,0
"F8VTT5",5213,0
"J3KTF2",54808,0
"F8WAS2",3697,0
"J3KTM8",11201,0
"A6NJA2",9097,0
"E5RFW0",284131,0
"Q5TCS4",9896,0
"C9JWV2",3553,0
"B7WPA5",55041,0
"E5RHI5",286151,0
"E5RJ57",5601,0
"A6NIV2",54543,0
"E5RGB7",286148,0
"A8MVG1",53827,0
"B9A057",493753,0
"C9JJK5",7791,0
"C9IZX4",154043,0
"C9JYA6",8446,0
"C9JR18",6513,0
"D6RIA3",285556,0
"E7EQE4",816,0
"E7ERH2",6500,0
"E5RJ43",1495,0
"E9PR87",8501,0
"E9PQV4",975,0
"E9PHY2",94160,0
"E9PRB0",79849,0
"E9PPR2",9776,0
"E7EPW7",238,0
"J3KT97",64149,0
"F5H5K1",114659,0
"J3KPH0",390078,0
"F5H127",9187,0
"B0QYT2",150356,0
"H0YAN9",51669,0
"H0YHN4",197335,0
"H3BR68",226,0
"H3BMJ3",4123,0
"H7C573",8309,0
"H7BZF7",1644,0
"I3L3C6",10458,0
"I3L1G1",10040,0
"I3L3T4",10040,0
"J3KSZ9",146212,0
"J3QL04",79058,0
"J3QLN8",9212,0
"J3QR35",201254,0
"X6REP5",164656,0
"K7EJ51",10801,0
"C9JE72",23288,0
"B7WPD9",55083,0
"C9JKP4",6573,0
"D6RJH6",10622,0
"C9JJH2",54842,0
"A0A088AWM3",285600,0
"E5RJ25",3646,0
"E7ESC5",91409,0
"E9PSC9",8569,0
"E9PKH0",5788,0
"H9KVD4",2122,0
"F5H0D2",57175,0
"F6RAZ1",5208,0
"F8WDS1",51246,0
"Q5T853",1326,0
"J3KP89",221264,0
"F6XZQ7",2946,0
"F8VZP4",54458,0
"J3KS36",117246,0
"F8WCV0",164781,0
"F8WCR9",2917,0
"F8WEQ8",8216,0
"G3XAI7",4604,0
"F8W719",50618,0
"F5GWA4",83892,0
"H0YJ74",11177,0
"F8VZS7",84900,0
"H7C0N5",9844,0
"I3L202",29800,0
"I3L3V4",9570,0
"H3BN72",1327,0
"F8WCR1",6122,0
"H7BZ33",238,0
"I3NI33",3684,0
"J3QLN2",22905,0
"K7ELL8",28511,0
"C9JRG9",84861,0
"D6RC79",22836,0
"D6RAI5",23530,0
"B1AM27",10497,0
"E9PI83",3276,0
"J3KP52",7003,0
"B8A4K4",375791,0
"F5H8A6",7132,0
"E9PJA0",8495,0
"F2Z2J1",6196,0
"F8W703",6092,0
"F8VXI1",55967,0
"F8WCQ0",91409,0
"Q5T3E4",3688,0
"F8WD50",375611,0
"H0YEZ8",51136,0
"H0YMM5",1854,0
"G3V4N9",22846,0
"H0YJC3",283635,0
"H3BR82",83985,0
"H7C2G5",26010,0
"G3V2Y4",6472,0
"H7C378",5707,0
"J3QLQ6",25926,0
"J3QLI2",7541,0
"K7ENG9",9144,0
"I3L2Q3",146198,0
"K7EPM3",23461,0
"M0QXD5",55011,0
"C9JME2",10160,0
"H0Y9B0",55325,0
"H0YJG2",145389,0
"H0YN25",64843,0
"H0YNQ1",9543,0
"H0Y4A0",8829,0
"H3BUH4",65009,0
"H7C079",7074,0
"H7C277",51540,0
"H7BZH8",7173,0
"H7C3J3",25917,0
"H3BNL6",102724985,0
"H3BNL6",23042,0
"H0Y2P9",54965,0
"H7C345",55289,0
"I3L2L7",54925,0
"J3QRF8",3396,0
"J3QLJ8",25979,0
"K7ENQ3",440515,0
"K7EQ84",8677,0
"M0QZM0",29888,0
"R4GMZ4",1762,0
"U3KQJ9",56917,0
"M0R0D5",22809,0
"M0QY43",79784,0
"M0R116",478,0
"I3L287",84256,0
"I3L4D0",6462,0
"I3L1D5",247,0
"I3L2C3",4641,0
"K7EJG5",51295,0
"K7EN47",2057,0
"K7EIE4",10801,0
"K7EP21",1770,0
"K7ES93",7305,0
"M0QXZ4",55786,0
"M0QZF0",23149,0
"A0A087WTF5",100287441,0
"A0A087WTK2",9810,0
"A0A087WW88",25978,0
"A0A087WX49",100423062,0
"A0A087WVL5",665,0
"M0QXV5",5739,0
"A0A087WXS8",84902,0
"A0A087WVL9",114791,0
"A0A087WV00",9162,0
"A0A087WXM9",23305,0
"A0A087X1N7",4703,0
"A0A087X121",11056,0
"A0A087WZD3",11255,0
"M0QZR4",9138,0
"A8MW49",2168,0
"C9JK95",50863,0
"C9K059",6579,0
"E5RIN1",22900,0
"D6RIC1",122664,0
"E7ESY4",9112,0
"E9PIL2",338699,0
"E9PLC4",81611,0
"H9KVE0",51164,0
"E9PI80",966,0
"F5GXR6",84700,0
"F5GZA9",140680,0
"F5GXT2",100271927,0
"F8VVF0",65244,0
"F5GYF3",5031,0
"Q5TDI7",27097,0
"Q5T5C7",6301,0
"F8W062",5319,0
"Q5STV6",4795,0
"H7C0Q0",65977,0
"H7BZ19",64342,0
"H0Y3Y5",9677,0
"H7C329",55622,0
"F8WA47",153090,0
"I3L321",124637,0
"H3BTE2",56965,0
"K7EP79",100130827,0
"K7EMC7",114757,0
"K7ELG5",1845,0
"J3QR07",91746,0
"C9J5G3",4045,0
"C9JNQ3",5635,0
"C9JBM0",4780,0
"C9JRD9",8893,0
"E5RK51",9892,0
"F5H0V4",22877,0
"F2Z2S5",387923,0
"G3V2P9",54813,0
"H0YJN9",5641,0
"H3BMQ8",226,0
"H3BMQ3",3801,0
"H7C2P0",26053,0
"I3L147",64063,0
"H7C470",9654,0
"J3KSH0",10948,0
"J3QRR6",284161,0
"M0QZB2",339327,0
"S4R454",2116,0
"U3KQJ2",9414,0
"U3KQP4",2026,0
"U5GXS1",22996,0
"F8WDM0",51319,0
"Q5W0W2",23189,0
"H0Y797",7008,0
"H0YID6",338785,0
"H0YD63",84866,0
"H0YAZ7",285555,0
"H7C2R7",6611,0
"Q5SNW5",4524,0
"I3L1J5",162517,0
"I3L297",1398,0
"I3L4R4",3131,0
"K7ESF6",284390,0
"M0QZL1",645,0
"J3QLL6",284252,0
"J3QKP1",999,0
"K7EQW8",7171,0
"K7EJ04",1820,0
"K7EKV9",498,0
"H0YBA3",3084,0
"G3V334",51062,0
"H0YEY8",8301,0
"H0YJH5",55793,0
"H0YJW4",1690,0
"H0YHA5",55576,0
"H7BZ10",26146,0
"H7C4P4",23350,0
"H0YH38",148229,0
"H0Y4T1",79947,0
"Q5JX49",6676,0
"H3BNC8",1198,0
"H7C4W6",23200,0
"J3QQQ1",4779,0
"H0YKZ2",7301,0
"J3KSV1",3240,0
"K7ENL8",4145,0
"A0A087WUA7",219578,0
"A0A087WW00",7321,0
"A0A087WXL7",23523,0
"A0A087X0V8",10900,0
"A0A087X1N9",339366,0
"A0A096LNI6",8527,0
"A0A096LNS4",27332,0
"A0A087X1Q6",441864,0
"A0A087X0E9",472,0
"A0A087WT87",6507,0
"A0A087WTN8",29123,0
"A0A087WUA1",32,0
"A0A087WXJ7",930,0
"A0A087WYZ8",148808,0
"A0A087WTQ2",22884,0
"A0A087WZ95",144348,0
"A0A087WWT8",78997,0
"A0A087X246",22839,0
"A0A096LPC3",6879,0
"A0A087X1C3",339804,0
"A0A087WVF1",147339,0
"A0A087X0T0",6901,0
"A0A087X215",682,0
"A0A087WTQ1",6564,0
"A0A096LNU0",4163,0
"Q5RHS7",6273,0
"B8ZZT4",8673,0
"C9J4G4",23276,0
"A0A087WVU7",55871,0
"A0A087WYX1",3275,0
"A0A087X0K0",1306,0
"A0A087X1T7",176,0
"A0A087WYR4",100423062,0
"A0A087WZI7",115111,0
"A0A096LP92",158,0
"A0A087WWG3",220869,0
"A0A087WWG3",445571,0
"A0A087WW69",8890,0
"A0A087X0B4",288,0
"A0A087WW74",23328,0
"A0A087X0W8",5970,0
"A0A087WWI5",288,0
"A0A087WY29",2332,0
"C9J2G3",54995,0
"H7BXP2",51111,0
"E5RFM5",1495,0
"E9PM28",2620,0
"E9PMK2",26191,0
"E9PR94",29015,0
"E9PPD6",4723,0
"E9PSF3",27154,0
"J3KTP5",26502,0
"F8WBX2",283471,0
"E9PJI6",54971,0
"E9PI56",8301,0
"Q5T2S1",729515,0
"Q5R345",6403,0
"A0A075B763",83593,0
"A0A087WY28",10133,0
"A0A087WSV7",342908,0
"A0A087WYI6",100133941,0
"A0A087WW51",444,0
"A0A087X1I5",199777,0
"A0A087X0R0",7403,0
"A0A087WW59",387763,0
"A0A087X0Q1",253943,0
"A0A087WU93",163,0
"C9JTJ6",55013,0
"D6RAA1",10611,0
"E7EQR9",1756,0
"C9J2Y4",84908,0
"E7EVB6",1838,0
"E9PMM0",387775,0
"E9PR36",4544,0
"E9PKQ0",55342,0
"H3BSE7",3566,0
"H3BTA3",10273,0
"B1AK73",23236,0
"F5GY86",6580,0
"H0Y8P3",22998,0
"Q5STX8",199,0
"H7C4J5",84255,0
"H7C0X9",23554,0
"H0YET5",30008,0
"H3BT93",51704,0
"I3L327",10458,0
"H0Y8C7",23200,0
"I3L3L1",100506084,0
"I3L3L1",100996709,0
"I3L3L1",51326,0
"K7EQZ7",2314,0
"K7EPM6",4946,0
"K7EMV2",23461,0
"K7ESL8",83546,0
"M0R1F3",1760,0
"R4GN42",79038,0
"J3KNF3",200424,0
"Q5W0H4",7178,0
"J3KP16",150221,0
"C9IZW5",63027,0
"C9JAQ6",115330,0
"D6RB73",10237,0
"A6QRI9",6134,0
